model,delta,loss_mse_vs_ref,n_shifted_gates,value_Mz,ref_Mz,value_XX_bond_avg,ref_XX_bond_avg,value_YY_bond_avg,ref_YY_bond_avg,value_ZZ_bond_avg,ref_ZZ_bond_avg,value_E_bond,ref_E_bond
heisenberg,0.0,5.014719029995629e-05,60.0,0.7211620206633761,0.7169876017330581,-0.014002862813878577,-0.012074758238173989,-0.011368474036615344,-0.006957070082509616,0.5142134182928253,0.5109487851385262,0.4888420814423314,0.49191695681784253
ising,0.0,0.00029842117647058776,20.0,0.9032,0.8996400000000001,-1.372192180215411e-20,-6.219055028315628e-20,-1.3721921802153974e-20,-5.28725821232346e-20,0.8,0.791,0.8,0.791
heisenberg,0.0027647931943008217,0.00011983699863719367,60.0,0.7264571859298223,0.7169876017330581,-0.008337003709095797,-0.012074758238173989,-0.00727798352477682,-0.006957070082509616,0.5281299570243547,0.5109487851385262,0.5125149697904821,0.49191695681784253
ising,0.0027647931943008217,3.065647058823479e-05,20.0,0.9012,0.8996400000000001,-6.397252260837747e-20,-6.219055028315628e-20,-6.397252260837731e-20,-5.28725821232346e-20,0.7935000000000003,0.791,0.7935000000000003,0.791
heisenberg,0.005538033658069052,0.00028207923396527946,60.0,0.7273462880452467,0.7169876017330581,-0.01339173548332042,-0.012074758238173989,-0.008957292852102065,-0.006957070082509616,0.5289059506510602,0.5109487851385262,0.5065569223156376,0.49191695681784253
ising,0.005538033658069052,9.042117647058838e-05,20.0,0.8968000000000002,0.8996400000000001,5.319871449617452e-35,-6.219055028315628e-20,-5.319871449617452e-35,-5.28725821232346e-20,0.7875000000000001,0.791,0.7875000000000001,0.791
heisenberg,0.00832819446970479,8.141758329890767e-05,60.0,0.7098745320248678,0.7169876017330581,-0.011356719680869862,-0.012074758238173989,-0.005979293168309572,-0.006957070082509616,0.5056391977716503,0.5109487851385262,0.48830318492247093,0.49191695681784253
ising,0.00832819446970479,0.00011475058823529523,20.0,0.9044000000000001,0.8996400000000001,-1.8901861621232836e-35,-6.219055028315628e-20,1.8901861621232836e-35,-5.28725821232346e-20,0.8010000000000002,0.791,0.8010000000000002,0.791
heisenberg,0.011143800404327516,6.326195050094888e-05,60.0,0.7136494270050371,0.7169876017330581,-0.012519381837936702,-0.012074758238173989,-0.005496549768860842,-0.006957070082509616,0.5146208087448076,0.5109487851385262,0.4966048771380101,0.49191695681784253
ising,0.011143800404327516,6.157411764705909e-05,20.0,0.8976000000000001,0.8996400000000001,-4.8520924764423924e-20,-6.219055028315628e-20,-4.852092476442378e-20,-5.28725821232346e-20,0.786,0.791,0.786,0.791
heisenberg,0.013993453979511718,0.00010229129033996981,60.0,0.7142394662663714,0.7169876017330581,-0.012011192890138073,-0.012074758238173989,-0.008424158958678289,-0.006957070082509616,0.5088581228435795,0.5109487851385262,0.4884227709947631,0.49191695681784253
ising,0.013993453979511718,0.0002434094117647056,20.0,0.8960000000000001,0.8996400000000001,4.1342675661191407e-35,-6.219055028315628e-20,-4.134267566119141e-35,-5.28725821232346e-20,0.7745,0.791,0.7745,0.791
heisenberg,0.016885861738548936,5.651854517226326e-05,60.0,0.7129283604043233,0.7169876017330581,-0.011773723191986756,-0.012074758238173989,-0.005611352270975661,-0.006957070082509616,0.511815938678535,0.5109487851385262,0.4944308632155726,0.49191695681784253
ising,0.016885861738548936,0.00020030352941176338,20.0,0.9099999999999999,0.8996400000000001,4.541401434841567e-35,-6.219055028315628e-20,-1.2424278738376405e-35,-5.28725821232346e-20,0.8145,0.791,0.8145,0.791
heisenberg,0.019829860851539437,0.00020947050921560898,60.0,0.7022701329282806,0.7169876017330581,-0.009555202383255593,-0.012074758238173989,-0.006399831416435459,-0.006957070082509616,0.4915830014330195,0.5109487851385262,0.47562796763332843,0.49191695681784253
ising,0.019829860851539437,0.0002476917647058818,20.0,0.9036,0.8996400000000001,2.1324942953449603e-35,-6.219055028315628e-20,-2.1324942953449603e-35,-5.28725821232346e-20,0.8065,0.791,0.8065,0.791
heisenberg,0.022834446115588027,0.00023208442579239347,60.0,0.7267300080391583,0.7169876017330581,-0.010576454297687535,-0.012074758238173989,-0.005156477184974488,-0.006957070082509616,0.5302017513808286,0.5109487851385262,0.5144688198981666,0.49191695681784253
ising,0.022834446115588027,0.0002104682352941156,20.0,0.9132,0.8996400000000001,1.01463791161222e-19,-6.219055028315628e-20,1.0146379116122205e-19,-5.28725821232346e-20,0.8124999999999999,0.791,0.8124999999999999,0.791
heisenberg,0.025908797436597037,0.00017734780604855842,60.0,0.7202563736754246,0.7169876017330581,-0.01266609208274664,-0.012074758238173989,-0.012251057915168026,-0.006957070082509616,0.5118533816266176,0.5109487851385262,0.486936231628703,0.49191695681784253
ising,0.025908797436597037,7.169176470588144e-05,20.0,0.9008,0.8996400000000001,2.565543020587742e-35,-6.219055028315628e-20,-2.565543020587742e-35,-5.28725821232346e-20,0.7875000000000001,0.791,0.7875000000000001,0.791
heisenberg,0.029062307876622468,8.610409119772205e-05,60.0,0.711138685754026,0.7169876017330581,-0.011031282144807052,-0.012074758238173989,-0.00661575396462319,-0.006957070082509616,0.5145822219992239,0.5109487851385262,0.49693518588979363,0.49191695681784253
ising,0.029062307876622468,0.00012326823529411793,20.0,0.9056,0.8996400000000001,-9.540455413248835e-36,-6.219055028315628e-20,6.701503803482432e-36,-5.28725821232346e-20,0.808,0.791,0.808,0.791
heisenberg,0.03230461235248561,0.00021519830448373512,60.0,0.7061580053418215,0.7169876017330581,-0.012990242751268869,-0.012074758238173989,-0.009321343199195815,-0.006957070082509616,0.4910393038925539,0.5109487851385262,0.46872771794208923,0.49191695681784253
ising,0.03230461235248561,0.00014171529411764758,20.0,0.892,0.8996400000000001,4.0706244421921383e-19,-6.219055028315628e-20,4.0706244421921383e-19,-5.28725821232346e-20,0.775,0.791,0.775,0.791
heisenberg,0.03564561707332336,0.0003587016089175514,60.0,0.7222483187431713,0.7169876017330581,-0.012646262614848712,-0.012074758238173989,-0.0070958296911464245,-0.006957070082509616,0.5184845926100395,0.5109487851385262,0.49874250030404443,0.49191695681784253
ising,0.03564561707332336,0.00014896235294117738,20.0,0.9036000000000002,0.8996400000000001,-1.0488226981038456e-20,-6.219055028315628e-20,-1.0488226981038342e-20,-5.28725821232346e-20,0.8035000000000002,0.791,0.8035000000000002,0.791
heisenberg,0.03909552980701758,0.00016039050627303557,60.0,0.7240044725350776,0.7169876017330581,-0.01098934004548418,-0.012074758238173989,-0.0034426363218734777,-0.006957070082509616,0.5246146381204526,0.5109487851385262,0.5101826617530949,0.49191695681784253
ising,0.03909552980701758,0.00021870352941176453,20.0,0.9084000000000001,0.8996400000000001,-6.312284338792365e-35,-6.219055028315628e-20,6.312284338792365e-35,-5.28725821232346e-20,0.8115000000000001,0.791,0.8115000000000001,0.791
heisenberg,0.04266489106797659,0.0003218540293259411,60.0,0.6970689804424121,0.7169876017330581,-0.022502356709790654,-0.012074758238173989,-0.011715783080892866,-0.006957070082509616,0.4929975620104426,0.5109487851385262,0.4587794222197591,0.49191695681784253
ising,0.04266489106797659,0.00038627999999999937,20.0,0.9084,0.8996400000000001,1.085561875855927e-19,-6.219055028315628e-20,1.085561875855926e-19,-5.28725821232346e-20,0.8075000000000001,0.791,0.8075000000000001,0.791
heisenberg,0.046364606321556735,0.000256257836322851,60.0,0.7291555855014014,0.7169876017330581,-0.009877294623406722,-0.012074758238173989,-0.010322312240519417,-0.006957070082509616,0.5365011274250477,0.5109487851385262,0.5163015205611216,0.49191695681784253
ising,0.046364606321556735,5.009176470588297e-05,20.0,0.8968,0.8996400000000001,2.1383565615154436e-35,-6.219055028315628e-20,-2.1383565615154436e-35,-5.28725821232346e-20,0.7809999999999999,0.791,0.7809999999999999,0.791
heisenberg,0.05020597930351803,0.00015976725755762012,60.0,0.7098629044820945,0.7169876017330581,-0.010131528261988697,-0.012074758238173989,-0.00650539461189688,-0.006957070082509616,0.5029905971659896,0.5109487851385262,0.486353674292104,0.49191695681784253
ising,0.05020597930351803,0.00010204470588235315,20.0,0.8968,0.8996400000000001,-2.1172340075273915e-35,-6.219055028315628e-20,2.1172340075273915e-35,-5.28725821232346e-20,0.788,0.791,0.788,0.791
heisenberg,0.05420074655631531,0.00012406093991306538,60.0,0.7230154777896802,0.7169876017330581,-0.013128103802626473,-0.012074758238173989,-0.010597609460408657,-0.006957070082509616,0.5259481448990605,0.5109487851385262,0.5022224316360253,0.49191695681784253
ising,0.05420074655631531,0.00012223294117647107,20.0,0.8939999999999999,0.8996400000000001,-2.162243414522586e-19,-6.219055028315628e-20,-2.162243414522585e-19,-5.28725821232346e-20,0.7779999999999999,0.791,0.7779999999999999,0.791
heisenberg,0.058361113287742565,7.861300981597426e-05,60.0,0.714592355177228,0.7169876017330581,-0.012256900874567206,-0.012074758238173989,-0.004420714383251657,-0.006957070082509616,0.49892768897668294,0.5109487851385262,0.4822500737188641,0.49191695681784253
ising,0.058361113287742565,0.0001801623529411747,20.0,0.9043999999999999,0.8996400000000001,5.654080140037058e-35,-6.219055028315628e-20,-5.654080140037058e-35,-5.28725821232346e-20,0.8049999999999999,0.791,0.8049999999999999,0.791
heisenberg,0.06269979066149045,5.4679579582676926e-05,60.0,0.7195824751984488,0.7169876017330581,-0.014609508074112106,-0.012074758238173989,-0.013111027270693045,-0.006957070082509616,0.5173722839920053,0.5109487851385262,0.4896517486472001,0.49191695681784253
ising,0.06269979066149045,7.992705882352934e-05,20.0,0.9019999999999999,0.8996400000000001,1.316202389797386e-34,-6.219055028315628e-20,-1.3566922120016117e-34,-5.28725821232346e-20,0.7980000000000003,0.791,0.7980000000000003,0.791
heisenberg,0.0672300346335501,0.0004134264474555172,60.0,0.7260634180333984,0.7169876017330581,-0.015285765102501812,-0.012074758238173989,-0.010486210960846818,-0.006957070082509616,0.5355012550500895,0.5109487851385262,0.5097292789867409,0.49191695681784253
ising,0.0672300346335501,0.00022402117647058378,20.0,0.9075999999999999,0.8996400000000001,3.6228961367554906e-35,-6.219055028315628e-20,-3.6228961367554906e-35,-5.28725821232346e-20,0.8114999999999998,0.791,0.8114999999999998,0.791
heisenberg,0.07196568645312015,0.0003944402228678108,60.0,0.6977597605432907,0.7169876017330581,-0.008169911459897313,-0.012074758238173989,-0.010181501084763601,-0.006957070082509616,0.480814618570482,0.5109487851385262,0.4624632060258211,0.49191695681784253
ising,0.07196568645312015,0.00017150352941176588,20.0,0.8935999999999998,0.8996400000000001,-2.707929597314717e-35,-6.219055028315628e-20,2.707929597314717e-35,-5.28725821232346e-20,0.7749999999999998,0.791,0.7749999999999998,0.791
heisenberg,0.0769212149517596,7.789589721590388e-05,60.0,0.7141012403488156,0.7169876017330581,-0.014266146838040561,-0.012074758238173989,-0.007521853483121137,-0.006957070082509616,0.5136858271337303,0.5109487851385262,0.49189782681256866,0.49191695681784253
ising,0.0769212149517596,0.00023267999999999946,20.0,0.9048,0.8996400000000001,2.3502045609604145e-35,-6.219055028315628e-20,-1.3885053766651016e-34,-5.28725821232346e-20,0.8015000000000001,0.791,0.8015000000000001,0.791
heisenberg,0.08211176074999216,0.00013158036404555356,60.0,0.715944757088198,0.7169876017330581,-0.01171685765873731,-0.012074758238173989,-0.00591806681656377,-0.006957070082509616,0.5103474439483332,0.5109487851385262,0.49271251947303213,0.49191695681784253
ising,0.08211176074999216,0.00014820941176470561,20.0,0.9028,0.8996400000000001,1.0658191179716336e-19,-6.219055028315628e-20,1.0658191179716333e-19,-5.28725821232346e-20,0.7995,0.791,0.7995,0.791
heisenberg,0.08755318251642662,0.00011989453636173302,60.0,0.715085632019841,0.7169876017330581,-0.012971028175600472,-0.012074758238173989,-0.008771079342466608,-0.006957070082509616,0.5149722024330357,0.5109487851385262,0.49323009491496855,0.49191695681784253
ising,0.08755318251642662,4.190352941176488e-05,20.0,0.8996000000000001,0.8996400000000001,-4.485991444563458e-19,-6.219055028315628e-20,-4.485991444563458e-19,-5.28725821232346e-20,0.798,0.791,0.798,0.791
heisenberg,0.09326210542072925,0.00010393477200072841,60.0,0.7148525749869743,0.7169876017330581,-0.01706289987616805,-0.012074758238173989,-0.01261626461146853,-0.006957070082509616,0.5048286505816537,0.5109487851385262,0.47514948609401714,0.49191695681784253
ising,0.09326210542072925,6.40211764705875e-05,20.0,0.9032,0.8996400000000001,-5.609041068653656e-21,-6.219055028315628e-20,-5.609041068653587e-21,-5.28725821232346e-20,0.8019999999999999,0.791,0.8019999999999999,0.791
heisenberg,0.09925597192848501,0.0003016530384049481,60.0,0.7206357160296974,0.7169876017330581,-0.011479590987871484,-0.012074758238173989,-0.004865531314815933,-0.006957070082509616,0.5298378807739648,0.5109487851385262,0.5134927584712774,0.49191695681784253
ising,0.09925597192848501,4.9150588235294135e-05,20.0,0.8952,0.8996400000000001,-4.221237653146539e-20,-6.219055028315628e-20,-4.221237653146539e-20,-5.28725821232346e-20,0.7805,0.791,0.7805,0.791
heisenberg,0.10555309509314288,0.00028956858385053425,60.0,0.7028349519642988,0.7169876017330581,-0.012316752958159111,-0.012074758238173989,-0.010303222901554533,-0.006957070082509616,0.4981893191954315,0.5109487851385262,0.4755693433357179,0.49191695681784253
ising,0.10555309509314288,0.00021823294117647053,20.0,0.8968,0.8996400000000001,5.647971032131868e-20,-6.219055028315628e-20,5.647971032131858e-20,-5.28725821232346e-20,0.7885000000000001,0.791,0.7885000000000001,0.791
heisenberg,0.11217271450786703,7.752731734377035e-05,60.0,0.7155567649704759,0.7169876017330581,-0.005242763355391809,-0.012074758238173989,-0.001572017684111598,-0.006957070082509616,0.5184037302335223,0.5109487851385262,0.5115889491940189,0.49191695681784253
ising,0.11217271450786703,0.00017597411764705932,20.0,0.9020000000000001,0.8996400000000001,-8.677702267384706e-36,-6.219055028315628e-20,2.3212310966556366e-35,-5.28725821232346e-20,0.7985000000000001,0.791,0.7985000000000001,0.791
heisenberg,0.11913505508824361,0.00011833890732623485,60.0,0.7099409860236587,0.7169876017330581,-0.008923003180927576,-0.012074758238173989,-0.007429573618582215,-0.006957070082509616,0.49865441290203005,0.5109487851385262,0.48230183610252025,0.49191695681784253
ising,0.11913505508824361,8.482117647058902e-05,20.0,0.906,0.8996400000000001,1.327841415783207e-19,-6.219055028315628e-20,1.327841415783206e-19,-5.28725821232346e-20,0.806,0.791,0.806,0.791
heisenberg,0.12646138886544203,8.04166680644392e-05,60.0,0.7130383496594568,0.7169876017330581,-0.012355281438391453,-0.012074758238173989,-0.004706903346078999,-0.006957070082509616,0.5122740016341594,0.5109487851385262,0.4952118168496889,0.49191695681784253
ising,0.12646138886544203,0.00024025647058823583,20.0,0.8828000000000001,0.8996400000000001,-3.1742213266440266e-19,-6.219055028315628e-20,-3.174221326644026e-19,-5.28725821232346e-20,0.7665000000000001,0.791,0.7665000000000001,0.791
heisenberg,0.1341740999786275,0.00034357106494783767,60.0,0.6953839164525236,0.7169876017330581,-0.015784681614477207,-0.012074758238173989,-0.007025839919253702,-0.006957070082509616,0.4882668582288997,0.5109487851385262,0.4654563366951688,0.49191695681784253
ising,0.1341740999786275,0.00012731529411764414,20.0,0.9103999999999999,0.8996400000000001,-2.1198608478694264e-19,-6.219055028315628e-20,-2.1198608478694269e-19,-5.28725821232346e-20,0.8059999999999997,0.791,0.8059999999999997,0.791
heisenberg,0.1422967530651956,0.00014113616099272296,60.0,0.7210520654381034,0.7169876017330581,-0.008177782112672654,-0.012074758238173989,-0.008522492643734322,-0.006957070082509616,0.5200050806086213,0.5109487851385262,0.5033048058522143,0.49191695681784253
ising,0.1422967530651956,0.0001024211764705883,20.0,0.898,0.8996400000000001,-1.3478921389454214e-35,-6.219055028315628e-20,1.3478921389454214e-35,-5.28725821232346e-20,0.7935000000000001,0.791,0.7935000000000001,0.791
heisenberg,0.15085416525778153,9.010226889882549e-05,60.0,0.7175667611840654,0.7169876017330581,-0.016363337807645383,-0.012074758238173989,-0.010233474002425387,-0.006957070082509616,0.5166946499004423,0.5109487851385262,0.49009783809037155,0.49191695681784253
ising,0.15085416525778153,8.84917647058825e-05,20.0,0.8964000000000001,0.8996400000000001,-5.796492081036731e-35,-6.219055028315628e-20,5.796492081036731e-35,-5.28725821232346e-20,0.7805,0.791,0.7805,0.791
heisenberg,0.1598724820080178,0.0003300492346956269,60.0,0.6954309901456063,0.7169876017330581,-0.009579432246172028,-0.012074758238173989,-0.005665879178802758,-0.006957070082509616,0.49283021992578024,0.5109487851385262,0.4775849085008055,0.49191695681784253
ising,0.1598724820080178,0.00034872705882352885,20.0,0.9084,0.8996400000000001,1.4143789260271007e-35,-6.219055028315628e-20,-1.4143789260271007e-35,-5.28725821232346e-20,0.812,0.791,0.812,0.791
heisenberg,0.16937925696870137,0.00019053305517573974,60.0,0.7041073253556117,0.7169876017330581,-0.0102143333089279,-0.012074758238173989,-0.0075685888094446305,-0.006957070082509616,0.49357552378374847,0.5109487851385262,0.47579260166537596,0.49191695681784253
ising,0.16937925696870137,0.00032279764705882356,20.0,0.9100000000000001,0.8996400000000001,1.560552728737297e-36,-6.219055028315628e-20,-1.560552728737297e-36,-5.28725821232346e-20,0.8210000000000001,0.791,0.8210000000000001,0.791
heisenberg,0.17940353617843813,0.0003813361361449413,60.0,0.7076741265535194,0.7169876017330581,-0.015328120605789615,-0.012074758238173989,-0.01284210551303941,-0.006957070082509616,0.5094876853649563,0.5109487851385262,0.48131745924612723,0.49191695681784253
ising,0.17940353617843813,0.00021696235294117627,20.0,0.8939999999999999,0.8996400000000001,-6.851880388955298e-35,-6.219055028315628e-20,1.8822483576607094e-35,-5.28725821232346e-20,0.7830000000000001,0.791,0.7830000000000001,0.791
heisenberg,0.18997594680597105,0.00010306074481640409,60.0,0.7099786228059458,0.7169876017330581,-0.012013606346830063,-0.012074758238173989,-0.006046575779841612,-0.006957070082509616,0.5112315895977548,0.5109487851385262,0.4931714074710832,0.49191695681784253
ising,0.18997594680597105,0.00011964470588235361,20.0,0.9040000000000001,0.8996400000000001,2.5479725011219546e-19,-6.219055028315628e-20,2.5479725011219565e-19,-5.28725821232346e-20,0.7975,0.791,0.7975,0.791
heisenberg,0.20112879072533352,0.00042828194469203345,60.0,0.6983281492350901,0.7169876017330581,-0.012575025826224061,-0.012074758238173989,-0.009454216656284535,-0.006957070082509616,0.48100470412245255,0.5109487851385262,0.45897546163994396,0.49191695681784253
ising,0.20112879072533352,0.00010524470588235335,20.0,0.8976,0.8996400000000001,2.208429580575107e-34,-6.219055028315628e-20,-2.963641978654749e-35,-5.28725821232346e-20,0.7924999999999999,0.791,0.7924999999999999,0.791
heisenberg,0.2128961432077281,0.00011541687654162368,60.0,0.705073921532182,0.7169876017330581,-0.011456944929564951,-0.012074758238173989,-0.01051097423990835,-0.006957070082509616,0.5018346901688313,0.5109487851385262,0.47986677099935804,0.49191695681784253
ising,0.2128961432077281,0.0001348447058823509,20.0,0.8908000000000001,0.8996400000000001,9.15819811588595e-35,-6.219055028315628e-20,5.335327357894476e-35,-5.28725821232346e-20,0.7830000000000001,0.791,0.7830000000000001,0.791
heisenberg,0.22531395703166346,0.00017861648242115105,60.0,0.7205386394222881,0.7169876017330581,-0.009951067888956278,-0.012074758238173989,-0.006320872219095331,-0.006957070082509616,0.5201545565083985,0.5109487851385262,0.5038826164003469,0.49191695681784253
ising,0.22531395703166346,0.0001539035294117645,20.0,0.898,0.8996400000000001,-3.07402082961865e-20,-6.219055028315628e-20,-3.0740208296186505e-20,-5.28725821232346e-20,0.7905,0.791,0.7905,0.791
heisenberg,0.2384201723294368,0.00022429636278406561,60.0,0.7079972473669895,0.7169876017330581,-0.00957448644337427,-0.012074758238173989,-0.013320424702557794,-0.006957070082509616,0.5090109239241181,0.5109487851385262,0.486116012778186,0.49191695681784253
ising,0.2384201723294368,0.00014392705882352878,20.0,0.9064,0.8996400000000001,9.145104806430034e-36,-6.219055028315628e-20,-9.145104806430034e-36,-5.28725821232346e-20,0.8079999999999999,0.791,0.8079999999999999,0.791
heisenberg,0.25225483250557745,0.0004575389737680818,60.0,0.6889228894417675,0.7169876017330581,-0.007063322251432372,-0.012074758238173989,-0.005604930603732718,-0.006957070082509616,0.4853886878079077,0.5109487851385262,0.47272043495274263,0.49191695681784253
ising,0.25225483250557745,0.00017672705882353017,20.0,0.8940000000000001,0.8996400000000001,1.8782709897379172e-19,-6.219055028315628e-20,1.8782709897379186e-19,-5.28725821232346e-20,0.782,0.791,0.782,0.791
heisenberg,0.26686020658141335,0.00023098859113504275,60.0,0.6986755852562231,0.7169876017330581,-0.005263810795505416,-0.012074758238173989,-0.00889114615424662,-0.006957070082509616,0.5037341353463496,0.5109487851385262,0.48957917839659754,0.49191695681784253
ising,0.26686020658141335,0.00020472705882352969,20.0,0.8984,0.8996400000000001,1.0411488207877745e-20,-6.219055028315628e-20,1.0411488207877808e-20,-5.28725821232346e-20,0.796,0.791,0.796,0.791
heisenberg,0.2822809183395642,0.00028834815550872966,60.0,0.7052445673018792,0.7169876017330581,-0.01126355687045763,-0.012074758238173989,-0.0047331161633801305,-0.006957070082509616,0.5041732885192091,0.5109487851385262,0.4881766154853713,0.49191695681784253
ising,0.2822809183395642,0.0001723035294117646,20.0,0.8956000000000002,0.8996400000000001,-6.983817774578409e-20,-6.219055028315628e-20,-6.983817774578409e-20,-5.28725821232346e-20,0.7875,0.791,0.7875,0.791
heisenberg,0.298564082662933,0.00021350675594327821,60.0,0.7044037716815958,0.7169876017330581,-0.006133830187044096,-0.012074758238173989,-0.010932030487237262,-0.006957070082509616,0.4970614401015816,0.5109487851385262,0.47999557942730026,0.49191695681784253
ising,0.298564082662933,6.590352941176454e-05,20.0,0.9004,0.8996400000000001,6.471378012528755e-19,-6.219055028315628e-20,6.471378012528755e-19,-5.28725821232346e-20,0.7975000000000001,0.791,0.7975000000000001,0.791
heisenberg,0.31575944948475315,0.00017142885358239847,60.0,0.7081022369847979,0.7169876017330581,-0.005728639821554858,-0.012074758238173989,-0.007082900424054442,-0.006957070082509616,0.5102173979545555,0.5109487851385262,0.49740585770894613,0.49191695681784253
ising,0.31575944948475315,0.0001714564705882387,20.0,0.8951999999999998,0.8996400000000001,5.062085737296405e-20,-6.219055028315628e-20,5.0620857372964124e-20,-5.28725821232346e-20,0.7759999999999997,0.791,0.7759999999999997,0.791
heisenberg,0.3339195557895039,0.00023948498424746143,60.0,0.6997270838359161,0.7169876017330581,-0.0043179665852721115,-0.012074758238173989,-0.007535134936227224,-0.006957070082509616,0.49462157224421244,0.5109487851385262,0.4827684707227131,0.49191695681784253
ising,0.3339195557895039,2.9809411764706054e-05,20.0,0.8968000000000002,0.8996400000000001,5.427878918045661e-35,-6.219055028315628e-20,-5.427878918045661e-35,-5.28725821232346e-20,0.7925000000000002,0.791,0.7925000000000002,0.791
heisenberg,0.35309988612909526,6.788324000185799e-05,60.0,0.7170158970238929,0.7169876017330581,-0.00776309557964844,-0.012074758238173989,-0.012143301878215704,-0.006957070082509616,0.5173423908312125,0.5109487851385262,0.4974359933733483,0.49191695681784253
ising,0.35309988612909526,2.8538823529414032e-05,20.0,0.8971999999999998,0.8996400000000001,7.171661975558781e-19,-6.219055028315628e-20,7.171661975558779e-19,-5.28725821232346e-20,0.7829999999999996,0.791,0.7829999999999996,0.791
heisenberg,0.37335904214476034,0.0003820012295169594,60.0,0.6954506563252176,0.7169876017330581,-0.005131318739490139,-0.012074758238173989,-0.008102226460544705,-0.006957070082509616,0.4877615071650989,0.5109487851385262,0.4745279619650641,0.49191695681784253
ising,0.37335904214476034,6.919764705882366e-05,20.0,0.8984,0.8996400000000001,2.5063442008674076e-35,-6.219055028315628e-20,-2.5063442008674076e-35,-5.28725821232346e-20,0.7955000000000001,0.791,0.7955000000000001,0.791
